raw_compound,KD_M,reference_date,compound_id,smiles,smiles_source,pKD
CF-4-43,0.001183303697948303,20200928,CF-4-43,O=C(N1CCOCC1)C2=CN=C(N[C@@H](C)CO)C=N2,id_with_smiles,2.9269037782662766
CF-4-52,,20200928,CF-4-52,BrC1=CN=C(N[C@@H](C)CO)C(F)=C1,id_with_smiles,
CF-4-61,0.00043101832049459356,20200928,CF-4-61,CN(C1=NC2=C(C=CC(Br)=C2)C=C1)[C@@H](C)CO,id_with_smiles,3.365504269698643
CF-4-64,0.0001245342784377593,20200928,CF-4-64,BrC1=CC2=C(C=C1)C=CC(NCC3=CC=CN=C3)=N2,id_with_smiles,3.9047110912401974
CF-4-65,,20200928,CF-4-65,FC1=CC=C(CCNC2=NC3=C(C=CC(Br)=C3)C=C2)C=C1,id_with_smiles,
CF-4-83,0.0007960538425855737,20200928,CF-4-83,FC1=CC(OCC2=CC=CC=C2)=CN=C1N[C@@H](C)CO,id_with_smiles,3.0990575569520376
CF-5-84,0.001242837897754209,20200928,CF-5-84,CC(NC(C=C1)=CC=C1N(CCC2=CC=CC=C2)C3=NC=CC=N3)=O,id_with_smiles,2.90558551230909
CF-6-15,0.00016050626459166364,20200928,CF-6-15,O=C(O)C1CN(C(C2=CC=CC(Cl)=C2)=O)C3=CC=CC=C31,id_with_smiles,3.7945080123276704
CF-6-16,0.00010706104591485522,20200928,CF-6-16,O=C(O)C1CN(C(C2=CC=C(Cl)C=C2)=O)C3=CC=CC=C31,id_with_smiles,3.970368518165072
CF-6-36,,20200928,CF-6-36,O=C(O)C1CN(C(C2=CC=C(C(NCCNC(C)=O)=O)C=C2)=O)C3=CC=CC=C31,id_with_smiles,
CF-6-62,0.001370619957559132,20200928,CF-6-62,O=C(O)C1CN(C(CC2=CC=CC=C2)=O)C3=CC=CC=C31,id_with_smiles,2.8630829487226954
CF-6-71,0.001579516853769525,20200928,CF-6-71,O=C(O)C1CN(C(NC2=CC=CC=C2)=O)C3=CC=CC=C31,id_with_smiles,2.801475735722711
CF-6-82,0.0026598825112895803,20200928,CF-6-82,O=C(O)C1CN(S(=O)(N2CCOCC2)=O)C3=CC=CC=C31,id_with_smiles,2.575137546010099
CF-2-22,0.000840623891205012,20200928,CF-2-22,ClC1=CC=CC=C1N2CCC(NC(COC3=CC=CC=C3Cl)=O)C2=O,id_with_smiles,3.0753982711577805
CF-2-23,,20200928,CF-2-23,ClC1=CC=CC=C1N2CCC(NC(CC3CCN(C(C)=O)CC3)=O)C2=O,id_with_smiles,
CF-2-24,0.0007151070674534019,20200928,CF-2-24,ClC1=CC=CC=C1N2CCC(NC(CCCN(C)C)=O)C2=O,id_with_smiles,3.1456289297750355
CF-2-31,0.0004747520300856436,20200928,CF-2-31,FC1=CC=CC(F)=C1N2CCC(NC(CCC3=CC=CC=C3Cl)=O)C2=O,id_with_smiles,3.3235331695017236
CF-2-50,0.003994009050909841,20200928,CF-2-50,O=C1N(C2=CC=CC=C2)CC(C(NCCCNC(OC(C)(C)C)=O)=O)C1,id_with_smiles,2.398590955300132
CF-2-56,3.5004650572363944e-05,20200928,CF-2-56,O=C1N(C2=CC=CC=C2)CC(C(N3CCN(C)CC3)=O)C1,id_with_smiles,4.455874253257046
CF-3-06,0.0003267473877302674,20200928,CF-3-06,CC1=CC=C(OC)C(NC([C@@H](N)CC2=CC=CC=C2)=O)=C1,id_with_smiles,3.4857878758173957
CF-3-10,0.0001250368899732836,20200928,CF-3-10,CC1=CC=C(OC)C(NC([C@@H](N)CC2=CC=C(O)C=C2)=O)=C1,id_with_smiles,3.902961837006135
CF-3-31,,20200928,CF-3-31,COC1=CC=C(C)C=C1NC(CNC2=NC=CC=N2)=O,id_with_smiles,
CF-3-32,,20200928,CF-3-32,COC1=CC=C(C)C=C1NC(CNC2CCN(C(OC(C)(C)C)=O)CC2)=O,id_with_smiles,
CF-4-01,,20200928,CF-4-01,FC1=CC(Cl)=CN=C1NCC2=CC=C(O)C=C2,id_with_smiles,
CF-4-02,,20200928,CF-4-02,FC1=CC(Cl)=CN=C1NCC2=CC=CC(O)=C2,id_with_smiles,
CF-4-37',0.00013359174006015814,20200928,CF-4-37',O=C(NCC1=CC=CC=C1)C2=CN=C(NCC3=CC=CC=C3)N=C2,id_with_smiles,3.8742203933364543
CF-4-38,0.0006107990594252012,20200928,CF-4-38,O=C(N1CCOCC1)C2=CN=C(N[C@@H](C)CO)N=C2,id_with_smiles,3.214101640388962
CF-4-51,,20200928,CF-4-51,BrC1=CN=C(N(C)[C@@H](C)CO)C(F)=C1,id_with_smiles,
CF-6-14,0.0003625225738815849,20200928,CF-6-14,O=C(O)C1CN(C(C2=CC=CC=C2Cl)=O)C3=CC=CC=C31,id_with_smiles,3.440664945211697
CF-6-17,0.0002450681719574871,20200928,CF-6-17,O=C(O)C1CN(C(C2=CC=CC=C2OC)=O)C3=CC=CC=C31,id_with_smiles,3.6107130887512002
CF-6-18,0.000992135342036185,20200928,CF-6-18,O=C(O)C1CN(C(C2=CC=CC(OC)=C2)=O)C3=CC=CC=C31,id_with_smiles,3.0034290795694254
CF-6-51,7.653871534587407e-05,20200928,CF-6-51,O=C(O)C1CN(C(C2=CC=C(O)C=C2F)=O)C3=CC=CC=C31,id_with_smiles,4.116118831409667
CF-6-70,0.001666906611614707,20200928,CF-6-70,O=C(O)C1CN(C(NCC2=CC=CC=C2)=O)C3=CC=CC=C31,id_with_smiles,2.7780887308237747
CF-6-79,0.0009246632222256992,20200928,CF-6-79,O=C(O)C1CN(S(=O)(CC2=CC=CC=C2)=O)C3=CC=CC=C31,id_with_smiles,3.034016415759424
M567200(CSC015274258)-1,0.0006243705373178819,20201028,M567200,O=S(=O)(c1ccc(-c2ccc3[nH]c(-c4ccccn4)nc3c2)cc1)N1CCOCC1,manual_override,3.2045575985342785
M567200(CSC015274258)-2,0.0004902142055106868,20201028,M567200,O=S(=O)(c1ccc(-c2ccc3[nH]c(-c4ccccn4)nc3c2)cc1)N1CCOCC1,manual_override,3.3096141078421732
M567200(CSC015274258)-3,0.00047024663584210316,20201028,M567200,O=S(=O)(c1ccc(-c2ccc3[nH]c(-c4ccccn4)nc3c2)cc1)N1CCOCC1,manual_override,3.3276743027216282
M567200(CSC015274258)-4,0.0003956418481685979,20201028,M567200,O=S(=O)(c1ccc(-c2ccc3[nH]c(-c4ccccn4)nc3c2)cc1)N1CCOCC1,manual_override,3.4026977780771706
M567200(CSC015274258)-1,0.0006263617826458385,20201028,M567200,O=S(=O)(c1ccc(-c2ccc3[nH]c(-c4ccccn4)nc3c2)cc1)N1CCOCC1,manual_override,3.203174748543287
M567200(CSC015274258)-2,0.0005059523112334373,20201028,M567200,O=S(=O)(c1ccc(-c2ccc3[nH]c(-c4ccccn4)nc3c2)cc1)N1CCOCC1,manual_override,3.2958904158562428
M567200(CSC015274258)-3,0.0005345225201381278,20201028,M567200,O=S(=O)(c1ccc(-c2ccc3[nH]c(-c4ccccn4)nc3c2)cc1)N1CCOCC1,manual_override,3.272033992670942
M567200(CSC015274258)-4,0.0004061266599663889,20201028,M567200,O=S(=O)(c1ccc(-c2ccc3[nH]c(-c4ccccn4)nc3c2)cc1)N1CCOCC1,manual_override,3.3913385005462664
CF-2-52,0.0002813947656809764,20201028,CF-2-52,O=C1N(C2=CC=CC=C2)CC(C(NCC3CCN(C)CC3)=O)C1.O=CO,id_with_smiles,3.5506839852843965
CF-2-64,0.001844148016208602,20201028,CF-2-64,O=C1N(C2=CC=CC=C2F)CC(C(N(C)CCN(C)C)=O)C1,id_with_smiles,2.7342042242570033
CF-3-07,,20201028,CF-3-07,CC1=CC=C(OC)C(NC([C@H](NC(OC(C)(C)C)=O)CC2=CC=CC=C2)=O)=C1,id_with_smiles,
CF-3-52,0.0010911028440413035,20201028,CF-3-52,COC1=CC=C(F)C=C1NC(CN)=O,id_with_smiles,2.9621343122030477
CF-3-54,,20201028,CF-3-54,O=C(CN)NC1=CC=C(F)C=C1OC,id_with_smiles,
CF-3-63,0.0006200966057244513,20201028,CF-3-63,CC1=CC=C(OCC2=CC=NN2C)C(NC(CN)=O)=C1,id_with_smiles,3.2075406458811986
CF-5-07,0.00023775918014219108,20201028,CF-5-07,O=C(CC1=CC=CC=C1)NC(C=C2)=CC=C2OC3=NC=CC=N3,id_with_smiles,3.6238627054814985
CF-5-10,,20201028,CF-5-10,O=C(NC(C=C1)=CC=C1OC2=NC=CC=N2)C3(C(N)=O)CC3,id_with_smiles,
CF-5-22,,20201028,CF-5-22,O=C(COC1=C(Cl)C=CC=C1)NC(C=C2)=CC=C2OC3=NC=CC=N3,id_with_smiles,
CF-5-24,,20201028,CF-5-24,O=C(CN1CCN(C(C)=O)CC1)NC(C=C2)=CC=C2OC3=NC=CC=N3,id_with_smiles,
UNC-AH-02-019,0.00019895261528555573,20201028,UNC-AH-02-019,O=C(O)C1=C(C=C(C2=CC=C(NC(OC(C)(C)C)=O)C=C2)C=C1)OC(F)(F)F,id_with_smiles,3.7012503475624774
UNC-AH-02-046,,20201028,UNC-AH-02-046,O=[N+](C1=CC=C(C2=CSC(N3CCOCC3)=N2)C=C1)[O-],id_with_smiles,
UNC-AH-02-068,0.0010391326511532764,20201028,UNC-AH-02-068,NC1=CC=C(C2=CSC(N3CCOCC3)=N2)C=C1,id_with_smiles,2.983329008759829
UNC-AH-02-089C,,20201028,UNC-AH-02-089C,O=C(C1CCCC1)NC2=CC=C(C3=CSC(CC4=CC=CC=C4)=N3)C=C2,id_with_smiles,
CF-2-54,0.0033196644556704328,20201028,CF-2-54,O=C1N(C2=CC=CC=C2)CC(C(N(C)CCCNC(OC(C)(C)C)=O)=O)C1,id_with_smiles,2.478905811601777
CF-2-75,0.0011275824883600007,20201028,CF-2-75,O=C1N(C2=CC=CC=C2Cl)CC(C(N(C)CCN(C)C)=O)C1,id_with_smiles,2.9478516774507333
CF-2-76,0.00279932728245182,20201028,CF-2-76,O=C1N(C2=CC=CC=C2Cl)CC(C(N(C)CCCNC(OC(C)(C)C)=O)=O)C1,id_with_smiles,2.5529463231652856
CF-3-29,0.003470274302072906,20201028,CF-3-29,COC1=CC=C(C)C=C1NC(C2CCN(C(OC(C)(C)C)=O)CC2)=O,id_with_smiles,2.4596361957657886
CF-3-48,,20201028,CF-3-48,COC1=CC=C(C)C=C1NC(CN2CCC(C3=CC=CC=C3)CC2)=O,id_with_smiles,
CF-3-50,,20201028,CF-3-50,COC1=CC=C(C)C=C1NC(CN2CCC(OC3=CC=CC=C3)CC2)=O,id_with_smiles,
CF-3-61,0.0009331558543931133,20201028,CF-3-61,CC1=CC=C(OCC(NC)=O)C(NC(CN)=O)=C1.O=CO,id_with_smiles,3.030045814935038
CF-4-49,0.003225201828842188,20201028,CF-4-49,O=C(NCCCNC(OC(C)(C)C)=O)C1=CN=C(N(C)[C@@H](C)CO)C=N1,id_with_smiles,2.4914431026070747
CF-5-05,0.0029028898642394947,20201028,CF-5-05,O=C(C(O)=O)NC(C=C1)=CC=C1OC2=NC=CC=N2,id_with_smiles,2.5371694410062173
CF-5-19,0.001996674894349497,20201028,CF-5-19,O=C(CN1CCOCC1)NC(C=C2)=CC=C2OC3=NC=CC=N3,id_with_smiles,2.6996926427327432
UNC-AH-02-020,0.001641261131195862,20201028,UNC-AH-02-020,O=C(O)C1=C(C=C(C2=CC=CC=C2C#N)C=C1)OC(F)(F)F,id_with_smiles,2.784822315464203
UNC-AH-02-066A,,20201028,UNC-AH-02-066A,O=C(OC)C1=C(C=CC(C2=CC=NC=C2)=C1)OC(F)(F)F,id_with_smiles,
UNC-AH-02-069,,20201028,UNC-AH-02-069,NC1=CC=C(C2=CSC(C3=CC=CC=C3)=N2)C=C1,id_with_smiles,
UNC-AH-02-090A,8.450845716493012e-05,20201028,UNC-AH-02-090A,O=C(C)NC1=CC=CC(C2=CSC(N3CCOCC3)=N2)=C1,id_with_smiles,4.073099826952399
CF-2-72,0.0038446282946824617,20201028,CF-2-72,O=C1N(C2=CC=CC=C2Cl)CC(C(NCCCNC(OC(C)(C)C)=O)=O)C1,id_with_smiles,2.4151456421750845
CF-3-03,,20201028,CF-3-03,CC1=CC=C(OC)C(NC([C@H](NC(OC(C)(C)C)=O)C)=O)=C1,id_with_smiles,
CF-3-04,0.0008201691960495115,20201028,CF-3-04,CC1=CC=C(OC)C(NC([C@H](N)C)=O)=C1,id_with_smiles,3.0860965459933527
CF-3-21,,20201028,CF-3-21,CC1=CC=C(OC)C(NC([C@@H]2CCCN2C(OC(C)(C)C)=O)=O)=C1,id_with_smiles,
CF-3-40,0.0019927798348767316,20201028,CF-3-40,O=C(NC1=CC(C)=CC=C1OC)CNS(=O)(C2=CC=CC=C2)=O,id_with_smiles,2.7005406801153033
CF-3-45,,20201028,CF-3-45,COC1=CC=C(C)C=C1NC(COC2=CC=C(F)C=C2)=O,id_with_smiles,
CF-3-57,0.0007487445536725502,20201028,CF-3-57,CC1=CC=C(OC2=CC=CC=C2)C(NC(CN)=O)=C1,id_with_smiles,3.125666323625752
CF-3-58,0.001017845640174997,20201028,CF-3-58,CC1=CC=C(OC2=CC=CC=C2Cl)C(NC(CN)=O)=C1,id_with_smiles,2.9923180792715716
CF-3-60,,20201028,CF-3-60,CC1=CC=C(OCC2=CC=CC=C2Cl)C(NC(CN)=O)=C1,id_with_smiles,
CF-4-46,0.003462824709559602,20201028,CF-4-46,O=C(NC)C1=CN=C(N(C)[C@@H](C)CO)C=N1,id_with_smiles,2.460569492163441
CF-5-03,0.00036152267169171394,20201028,CF-5-03,O=C(CCC1=CN=CN1)NC(C=C2)=CC=C2OC3=NC=CC=N3,id_with_smiles,3.4418644621817194
CF-5-17,0.00014975606010302937,20201028,CF-5-17,OC(COCC(NC(C=C1)=CC=C1OC2=NC=CC=N2)=O)=O,id_with_smiles,3.8246155942070756
UNC-AH-02-025,0.0003175921667314742,20201028,UNC-AH-02-025,O=C(O)C1=C(C=C(C2=CC=C(C(OCC)=O)C=C2)C=C1)OC(F)(F)F,id_with_smiles,3.4981302177916964
UNC-AH-02-026,,20201028,UNC-AH-02-026,O=C(OC)C1=C(C=CC(C2=CC=C(C(C)=O)C=C2)=C1)OC(F)(F)F,id_with_smiles,
UNC-AH-02-066B,,20201028,UNC-AH-02-066B,O=C(OC)C1=C(C=CC(C2=CC=C(OC)N=C2OC)=C1)OC(F)(F)F,id_with_smiles,
UNC-AH-02-066C,,20201028,UNC-AH-02-066C,O=C(OC)C1=C(C=CC(C2=CC=CC(C(OC)=O)=C2)=C1)OC(F)(F)F,id_with_smiles,
UNC-AH-02-090B,,20201028,UNC-AH-02-090B,O=C(C)NC1=CC=CC(C2=CSC(C3=CC=CC=C3)=N2)=C1,id_with_smiles,
UNC-AH-02-090D,,20201028,UNC-AH-02-090D,O=C(C)NC1=CC=CC(C2=CSC(CC3=CC=CC=C3)=N2)=C1,id_with_smiles,
CF-2-67,,20201028,CF-2-67,O=C1N(C2=C(F)C=CC=C2)CC(C(N3CCN(C)CC3)=O)C1,id_with_smiles,
CF-3-01,,20201028,CF-3-01,CC1=CC=C(OC)C(NC([C@@H](NC(OC(C)(C)C)=O)C)=O)=C1,id_with_smiles,
CF-3-13,0.0005180274779737561,20201028,CF-3-13,CC1=CC=C(OC)C(NC([C@@H](NC(OC(C)(C)C)=O)CC2=CN=CN2)=O)=C1,id_with_smiles,3.285647203158488
CF-3-16,0.001883132641196884,20201028,CF-3-16,CC1=CC=C(OC)C(NC([C@H](N)CC2=CN=CN2)=O)=C1,id_with_smiles,2.725119088740067
CF-3-20,0.0004632336393505331,20201028,CF-3-20,COC1=CC=C(C)C=C1NC(CCCN)=O,id_with_smiles,3.3341999103042763
CF-3-55,0.002443117526026846,20201028,CF-3-55,O=C(CN)NC1=CC=C(C)C=C1OC,id_with_smiles,2.6120556408131947
CF-3-65,0.0010108956210126874,20201028,CF-3-65,CC1=CC=C(C#CC2=CC=C(F)C=C2)C(NC(CN)=O)=C1,id_with_smiles,2.9952936847239844
CF-3-66,0.0007688871090934383,20201028,CF-3-66,CC1=CC=C(C2=CN(CC3=CC=CC=C3)N=N2)C(NC(CN)=O)=C1,id_with_smiles,3.1141374202724714
CF-3-68,0.00012638493328775294,20201028,CF-3-68,CC1=CC=C(C2=CN(CCCNC(OC(C)(C)C)=O)N=N2)C(NC(CN)=O)=C1,id_with_smiles,3.898304696465042
CF-5-01,0.0020153466354298462,20201028,CF-5-01,O=C(C1CC1)NC(C=C2)=CC=C2OC3=NC=CC=N3,id_with_smiles,2.6956502453505498
CF-5-13,,20201028,CF-5-13,O=C(C1CCN(C(OC(C)(C)C)=O)CC1)NC(C=C2)=CC=C2OC3=NC=CC=N3,id_with_smiles,
CF-5-15,0.001527930986856306,20201028,CF-5-15,O=C(NC(C=C1)=CC=C1OC2=NC=CC=N2)CCC(O)=O,id_with_smiles,2.815896261404543
UNC-AH-01-001,,20201028,UNC-AH-01-001,O=C(OC)C1=CC=CC=C1NC(C)=O,id_with_smiles,
UNC-AH-01-002,,20201028,UNC-AH-01-002,O=C(OC)C1=CC=CC=C1NC(CC)=O,id_with_smiles,
UNC-AH-02-007,,20201028,UNC-AH-02-007,O=C(OC)C1=CC=CC=C1NC(C2=CC=CC(S(=O)(NCC(C)C)=O)=C2)=O,id_with_smiles,
UNC-AH-02-059,,20201028,UNC-AH-02-059,O=C(O)C1=C(C=C(C2=CC=C(C(O)=O)C=C2)C=C1)OC(F)(F)F,id_with_smiles,
UNC-AH-02-060,0.00017960597405764517,20201028,UNC-AH-02-060,O=C(O)C1=C(C=CC(C2=CC=C(C(C)=O)C=C2)=C1)OC(F)(F)F,id_with_smiles,3.7456792219163746
UNC-AH-02-093A,8.571042807736654e-05,20201028,UNC-AH-02-093A,CC(C)C1=NC(C2=CC=C(NC(C)=O)C=C2)=CS1,id_with_smiles,4.066966335825446
CF-2-60,0.0011476537725113826,20201028,CF-2-60,O=C1N(C2=CC=CC=C2F)CC(C(NCCN(C)C)=O)C1.O=CO,id_with_smiles,2.9401891113864207
CF-2-63,0.0029480309254265188,20201028,CF-2-63,O=C1N(C2=CC=CC=C2)CC(C(N(C)CCN(C)C)=O)C1.O=CO,id_with_smiles,2.5304679649542203
CF-2-65,0.0010733682025445574,20201028,CF-2-65,O=C1N(C2=CC=CC=C2F)CC(C(N(C)CCCNC(OC(C)(C)C)=O)=O)C1,id_with_smiles,2.9692512743964596
CF-3-08,0.0012309980728806551,20201028,CF-3-08,CC1=CC=C(OC)C(NC([C@H](N)CC2=CC=CC=C2)=O)=C1,id_with_smiles,2.9097426269532916
CF-3-53,,20201028,CF-3-53,ClC1=CC=C(OC)C(NC(CN)=O)=C1,id_with_smiles,
CF-3-62,0.002769227783466298,20201028,CF-3-62,CC1=CC=C(OCCNC(OC(C)(C)C)=O)C(NC(CN)=O)=C1,id_with_smiles,2.5576413197929533
CF-5-08,0.000708641007725629,20201028,CF-5-08,O=C(CC1=CC=C(O)C=C1)NC(C=C2)=CC=C2OC3=NC=CC=N3,id_with_smiles,3.1495737194687643
CF-5-09,0.00019152916739994348,20201028,CF-5-09,O=C(COC1=CC=CC=C1)NC(C=C2)=CC=C2OC3=NC=CC=N3,id_with_smiles,3.7177650792605283
CF-5-11,0.003684085366193903,20201028,CF-5-11,O=C(CCNC(OC(C)(C)C)=O)NC(C=C1)=CC=C1OC2=NC=CC=N2,id_with_smiles,2.433670315055694
CF-5-20,0.00041520560871245114,20201028,CF-5-20,O=C(CN1C=CN=C1)NC(C=C2)=CC=C2OC3=NC=CC=N3,id_with_smiles,3.381736788549733
CF-5-21,0.00044558294786313263,20201028,CF-5-21,O=C(CN1C(C=CC=C2)=C2N=C1)NC(C=C3)=CC=C3OC4=NC=CC=N4,id_with_smiles,3.351071437651762
CF-5-23,3.363055946713667e-05,20201028,CF-5-23,O=C(CSC1=CC=C(F)C=C1)NC(C=C2)=CC=C2OC3=NC=CC=N3,id_with_smiles,4.47326590784239
UNC-AH-01-003,,20201028,UNC-AH-01-003,O=C(OC)C1=CC=CC=C1NC(CCC)=O,id_with_smiles,
UNC-AH-01-004,,20201028,UNC-AH-01-004,O=C(OC)C1=CC=CC=C1NC(C2CC2)=O,id_with_smiles,
UNC-AH-02-067,,20201028,UNC-AH-02-067,O=C(C1CC1)NCCOC2=CC=CC=C2C(OC)=O,id_with_smiles,
UNC-AH-02-077B,0.0013051144606429585,20201028,UNC-AH-02-077B,O=C(O)C1=C(C=CC(C2=CC=C(OC)N=C2OC)=C1)OC(F)(F)F,id_with_smiles,2.8843513983289486
UNC-AH-02-077C,0.0032711977471998467,20201028,UNC-AH-02-077C,O=C(O)C1=C(C=CC(C2=CC=CC(C(O)=O)=C2)=C1)OC(F)(F)F,id_with_smiles,2.485293201542438
UNC-AH-02-095,0.00032506528980524825,20201028,UNC-AH-02-095,OC(C1=CC=CC=C1NC(C2=CC=CC(S(=O)(NCC(C)C)=O)=C2)=O)=O,id_with_smiles,3.4880294016230247
CF-2-53,0.0009936143374187352,20201028,CF-2-53,O=C1N(C2=CC=CC=C2)CC(C(N(C)CCN(C)C)=O)C1,id_with_smiles,3.0027821504435446
CF-2-61,0.004589219642169559,20201028,CF-2-61,O=C1N(C2=CC=CC=C2F)CC(C(NCCCNC(OC(C)(C)C)=O)=O)C1,id_with_smiles,2.338261156273633
CF-2-77,0.00037548894090903037,20201028,CF-2-77,O=C1N(C2=C(Cl)C=CC=C2)CC(C(N3CCN(C(C)=O)CC3)=O)C1,id_with_smiles,3.4254028495330777
CF-3-44,0.0001069269617040041,20201028,CF-3-44,O=C(C1=CC=CC(OCC(NC2=CC(C)=CC=C2OC)=O)=C1)N,id_with_smiles,3.9709127733422855
CF-3-47,8.010373951575746e-05,20201028,CF-3-47,COC1=CC=C(C)C=C1NC(CN2CCC(N(C)C)CC2)=O,id_with_smiles,4.096347209094916
CF-3-49,,20201028,CF-3-49,COC1=CC=C(C)C=C1NC(CN2CCC(CC3=CC=CC=C3)CC2)=O,id_with_smiles,
CF-4-47,0.0010578669714807365,20201028,CF-4-47,O=C(NCC1=CC=CC=C1)C2=CN=C(N(C)[C@@H](C)CO)C=N2,id_with_smiles,2.975568942115823
CF-4-50,0.002268966655697835,20201028,CF-4-50,O=C(NCC1CCN(C(OC(C)(C)C)=O)CC1)C2=CN=C(N(C)[C@@H](C)CO)C=N2,id_with_smiles,2.6441718863772232
CF-5-06,0.001912950441335484,20201028,CF-5-06,O=C(C(NC)=O)NC(C=C1)=CC=C1OC2=NC=CC=N2,id_with_smiles,2.7182962810617397
CF-5-18,0.0027258089247055727,20201028,CF-5-18,O=C(NC)COCC(NC(C=C1)=CC=C1OC2=NC=CC=N2)=O,id_with_smiles,2.564504590854398
UNC-AH-01-005,,20201028,UNC-AH-01-005,O=C(OC)C1=CC=CC=C1NC(C2CCC2)=O,id_with_smiles,
UNC-AH-01-006,,20201028,UNC-AH-01-006,O=C(OC)C1=CC=CC=C1NC(C2CCCC2)=O,id_with_smiles,
UNC-AH-02-010,0.00028249328877186426,20201028,UNC-AH-02-010,O=C(O)C1=C(C=C(C2=CC=C(C)C=C2)C=C1)OC(F)(F)F,id_with_smiles,3.5489918653099153
UNC-AH-02-011,0.00043746666734735556,20201028,UNC-AH-02-011,O=C(O)C1=C(C=C(C2=C(C)C=CC=C2C)C=C1)OC(F)(F)F,id_with_smiles,3.3590550323298993
UNC-AH-02-055A,,20201028,UNC-AH-02-055A,O=C(C1=CC=CC=C1C(O)=O)NC2=CC=CC=C2,id_with_smiles,
UNC-AH-02-081,0.0016470910984145485,20201028,UNC-AH-02-081,O=C(O)C1=C(C=C(C2=CC=C(N)C=C2)C=C1)OC(F)(F)F,id_with_smiles,2.783282379916691
UNC-AH-02-082,0.0030145558638214704,20201028,UNC-AH-02-082,O=C(O)C1=C(C=C(C2=C(C(O)=O)C=CC=C2)C=C1)OC(F)(F)F,id_with_smiles,2.520776663656448
UNC-AH-02-084,,20201028,UNC-AH-02-084,O=C(C1CC1)NCCOC2=CC=CC=C2C(O)=O,id_with_smiles,
CF-2-74,0.0011657206169578254,20201028,CF-2-74,O=C1N(C2=C(Cl)C=CC=C2)CC(C(NCC3CCN(C)CC3)=O)C1,id_with_smiles,2.9334055225206086
CF-3-02,,20201028,CF-3-02,CC1=CC=C(OC)C(NC([C@@H](N)C)=O)=C1,id_with_smiles,
CF-3-17,9.587998439242991e-05,20201028,CF-3-17,COC1=CC=C(C)C=C1NC(CCNC(OC(C)(C)C)=O)=O,id_with_smiles,4.018272045333859
CF-3-22,0.0007673230771933372,20201028,CF-3-22,CC1=CC=C(OC)C(NC([C@@H]2CCCN2)=O)=C1,id_with_smiles,3.115021740223596
CF-3-59,0.0010086103373166814,20201028,CF-3-59,CC1=CC=C(OCC2=CC=CC=C2)C(NC(CN)=O)=C1,id_with_smiles,2.996276585040076
CF-4-41,,20201028,CF-4-41,O=C(NC)C1=CN=C(N[C@@H](C)CO)C=N1,id_with_smiles,
CF-5-02,,20201028,CF-5-02,O=C(C1CCOCC1)NC(C=C2)=CC=C2OC3=NC=CC=N3,id_with_smiles,
CF-5-04,0.0031888080024135507,20201028,CF-5-04,O=C(C(OC)=O)NC(C=C1)=CC=C1OC2=NC=CC=N2,id_with_smiles,2.4963716287666164
CF-5-14,0.0024414792129798983,20201028,CF-5-14,O=C(CC1CCN(C(OC(C)(C)C)=O)CC1)NC(C=C2)=CC=C2OC3=NC=CC=N3,id_with_smiles,2.612346968994667
CF-5-16,,20201028,CF-5-16,O=C(NC(C=C1)=CC=C1OC2=NC=CC=N2)CCC(NC)=O,id_with_smiles,
UNC-AH-01-007,,20201028,UNC-AH-01-007,O=C(OC)C1=CC=CC=C1NC(C2CCCCC2)=O,id_with_smiles,
UNC-AH-01-008,,20201028,UNC-AH-01-008,O=C(OC)C1=CC=CC=C1NC(C2CCOCC2)=O,id_with_smiles,
UNC-AH-02-012,0.0026329872821623263,20201028,UNC-AH-02-012,O=C(O)C1=C(C=C(C2=C(C(OC)=O)C=CC=C2)C=C1)OC(F)(F)F,id_with_smiles,2.579551238615186
UNC-AH-02-013,0.0008534666697556094,20201028,UNC-AH-02-013,O=C(O)C1=C(C=C(C2=CC=C(OC)C=C2)C=C1)OC(F)(F)F,id_with_smiles,3.0688134346240723
UNC-AH-02-070,0.0013532055729516084,20201028,UNC-AH-02-070,NC1=CC=C(C2=CSC(C)=N2)C=C1,id_with_smiles,2.868636222310936
UNC-AH-02-071A2,0.00040721942131674593,20201028,UNC-AH-02-071A2,O=C(C1CC1)N(C(C2CC2)=O)C3=CC=C(C4=CSC(N5CCOCC5)=N4)C=C3,id_with_smiles,3.3901715175829925
UNC-AH-02-076,0.0012669912468466847,20201028,UNC-AH-02-076,O=C(O)C1=C(C=C(N2CCCCC2)C=C1)OC(F)(F)F,id_with_smiles,2.8972263854790805
UNC-AH-02-094,,20201028,UNC-AH-02-094,O=C(O)C1=C(C=C(N2CCN(C)CC2)C=C1)OC(F)(F)F,id_with_smiles,
CF-2-62,0.0024112969797766616,20201028,CF-2-62,O=C1N(C2=C(F)C=CC=C2)CC(C(NC3CCN(C)CC3)=O)C1.O=CO,id_with_smiles,2.6177492978202186
CF-2-66,,20201028,CF-2-66,O=C1N(C2=C(F)C=CC=C2)CC(C(N3CCN(C(C)=O)CC3)=O)C1,id_with_smiles,
CF-2-68,0.0017391733975718538,20201028,CF-2-68,O=C1N(C2=C(F)C=CC=C2)CC(C(NCC3=CC=CC=C3)=O)C1,id_with_smiles,2.759657116183326
CF-2-71,0.0005634921462503802,20201028,CF-2-71,O=C1N(C2=CC=CC=C2Cl)CC(C(NCCN(C)C)=O)C1,id_with_smiles,3.24911213261502
