compound_id,canonical_smiles,pKD_global_mean,pocket_best,pocket_A_tc,pocket_A_sub,pocket_B_tc,pocket_B_sub,pocket_C_tc,pocket_C_sub,pocket_D_tc,pocket_D_sub
UNC-ZDG-167-2,Clc1ccc2nc(Nc3ccc(Oc4ncccn4)cc3)[nH]c2n1,3.55042489112267,A,0.4,false,0.1724137931034483,false,0.19298245614035087,false,0.11864406779661017,false
UNC-ZDG-167-5,Cc1ccnc2nc(Nc3ccc(Oc4ncccn4)cc3)[nH]c12,3.25076748327325,A,0.42,false,0.1694915254237288,false,0.21052631578947367,false,0.11666666666666667,false
UNC-ZDG-182-1,COc1cc2ncnc(Nc3ccc(NC(C)=O)cc3)c2cc1OC,4.787670328812455,A,0.37254901960784315,false,0.2631578947368421,false,0.3076923076923077,false,0.14035087719298245,false
UNC-ZDG-182-2,COC(=O)c1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1,5.29159695265792,,0.22807017543859648,false,0.2413793103448276,false,0.25925925925925924,false,0.14035087719298245,false
UNC-ZDG-183-2,COCCOc1cc2ncnc(Nc3ccc(C(=O)OC)cc3)c2cc1OCCOC,5.504495193388115,,0.22950819672131148,false,0.203125,false,0.21666666666666667,false,0.13559322033898305,false
UNC-ZDG-183-3,COC(=O)c1ccc(Nc2ncnc3ccc(C(F)(F)F)cc23)cc1.Cl,3.7556801295041216,,0.21311475409836064,false,0.16923076923076924,false,0.22033898305084745,false,0.1694915254237288,false
UNC-ZDG-183-9,COC(=O)c1ccc(Nc2ncnc3ccc(OC)cc23)cc1,3.8808318148857124,,0.2909090909090909,false,0.2545454545454545,false,0.3269230769230769,false,0.13559322033898305,false
UNC-ZDG-189-1,CS(=O)(=O)c1ccc(Nc2ncnc3ccccc23)cc1,3.3242218859684103,,0.2037037037037037,false,0.1509433962264151,false,0.17307692307692307,false,0.14035087719298245,false
UNC-ZDG-189-10,COC(=O)c1ccc(Nc2ncnc3ccc(F)cc23)cc1,4.037451670787524,,0.24561403508771928,false,0.1774193548387097,false,0.23214285714285715,false,0.16393442622950818,false
UNC-ZDG-189-5,COC(=O)c1ccc(Nc2ncnc3ccccc23)cc1F,4.5723566391847275,,0.23728813559322035,false,0.171875,false,0.22413793103448276,false,0.19298245614035087,false
